kode,keterangan_bersih
52234,aktivitas periksa kendali aman muat terbang kelompok cakup aktivitas periksa danpengendalian aman terbang kargo pos angkut pesawat udara pesawat udara awak drone penuh standar aman terbang nasional internasional sistem aman rantai pasok udara aktivitas entitas gerak bidang agen kargo kirim kelompok cakup aktivitas periksa aman kargo pos metode tuju sumber radiasi ion zat radioaktif bangkit radiasi ion explosive trace detection etd prosedur aman internal barang serah maskapai aktivitas kendali akses area batas awas gera barang kendali kendara angkut awas proses serah barang maskapai terbang kelompok cakup periksa kendali aman muat terbang sedia simpan gudang periksa kendali aman muat terbang pos kurir golong pokok
52239,aktivitas jasa kait angkut udara kelompok cakup aktivitas kait transportasi udara antariksa tumpang hewan barang klasifikasi tempat
52240,tangan kargo bongkar muat barang kelompok cakup aktivitas muat bongkar barang bagasi pandang moda transportasi aktivitas bongkar muat kapal aktivitas bongkar muat gerbong kereta barang kelompok cakup sedia alat angkat tangan muat operator angkat muat derek pindah muat lokasi industri alat transportasi sesuai jalan umum kelompok cakup angkut pindah benda pabrik kontrak dasar tarif jalan umum operasi terminal kargo fasilitas dukung
52291,angkut multimoda kelompok cakup angkut barang moda angkut beda dasar kontrak dokumen angkut multimoda terima barang operator multimoda tentu serah barang terima barang angkut multimoda kelompok cakup jasa urus transportasi freight forwarding jasa gudang jasa konsolidasi muat sedia ruang muat urus pabean angkut multimoda kelompok cakup jasa urus transportasi freight forwarding unit pisah jasa gudang unit pisah jasa urus pabean unit pisah
52292,aktivitas tally mandiri kelompok cakup giat hitung ukur timbang buat catat muat penting milik muat angkut giat tally mandiri labuh
52299,aktivitas tunjang angkut ytdl kelompok cakup aktivitas tunjang transportasi klasifikasi kelompok cakup atur organisasi operasi transportasi jalur kereta jalan laut udara aktivitas konsultansi logistik rencana ancang jasa tunjang operasi transportasi gudang distribusi kelola logistik alat lengkap olahraga operasi tangan barang emas tuju lindung barang transit bongkar kemas ambil sampel timbang barang kelompok cakup jasa epak dasar balas jasa kontrak hubung giat angkut
52311,jasa urus transportasi jpt kelompok cakup aktivitas organisasi kirim epak barang volume angkut kereta api angkut darat angkut laut angkut udara kelompok cakup atur urus kirim barang kelompok individu nama klien kelompok cakup emas epak barang tiga dasar balas jasa kontrak
52312,jasa agen kapal agen kapal kelompok cakup jasa agen urus penting kapal transportasi laut liput lapor rencana realisasi datang berangkat kapal urus jasa labuh tunjuk usaha bongkar muat selesai dokumen kapal buku cair muat terbit konosemen nama milik kapal selesai isi bunker bahan bakar minyak air tawar penuh butuh lengkap bekal jasa agen pakat milik kapal operator kapal laksana giat agen kapal kelompok cakup jasa antara urus operasional kapal tangkap angkut ikan laut
52313,aktivitas wakil operasional transportasi udara kargo kelompok cakup aktivitas wakil operasional angkut udara kargo jual pasar jasa angkut udara aspek pasar kelompok cakup aktivitas wakil operasional transportasi udara tumpang aktivitas agen jual tiket pesawat udara tumpang aktivitas kantor wakil maskapai jual aktivitas pasar jasa angkut udara iklan
52319,jasa intermediasi transportasi barang giat cakup jasa intermediasi kait transportasi barang operasi sarana transportasi klasifikasi kelompok cakup mesan ruang angkut urus dokumen kirim barang terbit oleh dokumen angkut biaya kargo representasi nama kirim terima operator logistik aktivitas urus kirim barang laut agen kargo udara operasi platform antara layan transportasi barang aktivitas agen pabean wakil klien proses pabean kelompok cakup atur urus kirim barang dagang antara broker kapal laut pesawat ruang angkasa antara mesan kursi tumpang kapal pesawat udara tetap asuransi motor kapal terbang angkut angkut barang golong pokok
52321,agen jual tiket transportasi kelompok cakup sedia jasa antara beli tiket transportasi jalan kereta api air udara tumpang tuju negeri negeri kelompok cakup operasi platform daring online mesan tiket transportasi layan reservasi tiket transportasi tumpang kelompok cakup operasi platform daring online mesan layan bagi kendara ridesharing antara layan transportasi layan panggil taksi sedia layan transportasi aktivitas kembang buat aplikasi mesan tiket transportasi komputer internet
52322,agen urus tuju terbang kelompok cakup jasa antara bidang terbang tindak nama operator terbang urus tuju terbang flight approval instansi wenang bidang terbang sipil militer liput urus izin terbang lintas wilayah udara overflight permit izin darat landing permit slot waktu bandara tuju operasional clearance jasa antara layan administratif representatif kait tuju terbang kelompok cakup operasi pesawat udara operator
52323,aktivitas wakil operasional transportasi udara tumpang kelompok cakup aktivitas wakil operasional angkut udara tumpang jual pasar jasa angkut udara aspek pasar kelompok cakup aktivitas wakil operasional transportasi udara kargo aktivitas agen jual tiket pesawat udara tumpang aktivitas kantor wakil maskapai jual aktivitas pasar jasa angkut udara iklan
52329,jasa intermediasi transportasi tumpang kelompok cakup aktivitas jasa antara kait transportasi tumpang operasi sarana trasnsportasi klasifikasi kelompok cakup operasi platform daring online mesan layan bagi kendara ridesharing antara sewa kursi tumpang kapal pesawat udara atur layan tumpang carpool van vanpool atur transportasi medis nondarurat sedia layan bantu sosial kelompok cakup atur transportasi medis nondarurat sedia layan bantu sosial antara layan transportasi layan panggil taksi sedia layan transportasi layan reservasi transportasi tumpang kelola jadwal jalan urus dokumen jalan layan representasi nama tumpang operator transportasi kelompok cakup operasi taksi jenis transportasi jalan raya tumpang antara angkut barang kapal pesawat udara operasi platform daring sewa kendara mobil sepeda skuter dll kendara unit sedia layan reservasi nasihat jalan ahli
53100,aktivitas pos kelompok cakup aktivitas layan pos jalan dasar wajib layan universal sedia layan universal kirim pos jenis wajib jamin perintah jangkau wilayah negeri masyarakat kirim terima kirim dunia giat liput guna infrastruktur layan universal lokasi ritel fasilitas sortir olah jalur kirim ambil antar surat kirim cakup surat pos surat kartu pos dokumen cetak koran majalah materi iklan barang cetak kantong paket paket sekogram barang dokumen jasa dukung wajib layan universal kelompok cakup ambil sortir angkut kirim domestik internasional layan pos operasi wajib layan universal liput surat kartu pos dokumen cetak paket surat isi barang sekogram barang cetak kirim kantong terima alamat paket pos moda transportasi aktivitas transportasi milik pribadi transportasi umum kumpul surat paket kotak surat umum kantor pos kelompok cakup aktivitas giro pos tabung pos kirim uang wesel
53301,aktivitas jasa portal intermediasi pos kurir kelompok cakup aktivitas sedia layan antara digital hubung langgan sedia jasa pos kurir kelompok cakup kelola platform portal online fasilitas mesan lacak bayar layan kirim barang dokumen usaha pos kurir kirim fisik operasi platform daring online masyarakat mes kirim makan
53309,jasa intermediasi pos kurir kelompok cakup aktivitas antara layan pos kurir temu klien sedia layan imbal biaya komisi antara layan pos kurir aktivitas antara platform digital salur nondigital tatap muka layan rumah rumah telepon surat biaya komisi terima klien sedia layan pos kurir dapat giat antara cakup sumber dapat iklan kelompok cakup layan antara tiga titik akses sedia layan pos kurir tawar klien bisnis rumah tangga selenggara giat kumpul pemrosesan barang domestik internasional angkut antar aktivitas kumpul pemrosesan angkut antar dasar tugas selenggara pos kurir jalan layan nama jalin kontrak masyarakat kelompok cakup jasa kirim makan operasi platform daring online masyarakat mes kirim makan antar makan saji rumah unit masak golong pokok jasa antara uang bayar kantor pos
55101,aktivitas hotel bintang kelompok cakup giat sedia akomodasi bas hari minggu tinggal jangka waktu singkat penuh tentu hotel bintang bangun kelompok cakup sedia akomodasi lengkap perabot ruang tamu suite layan tambah sedia bersih rapi tidur hari layan makan minum layan binatu fasilitas konferensi konvensi aktivitas kelompok umum tanda sedia layan langgan customer service
55102,aktivitas hotel bintang kelompok cakup giat sedia akomodasi bas hari minggu tinggal jangka waktu singkat penuh tentu hotel bintang bangun kelompok cakup sedia akomodasi lengkap perabot ruang tamu suite layan tambah sedia bersih rapi tidur hari layan makan minum layan binatu fasilitas konferensi konvensi aktivitas kelompok umum tanda sedia layan langgan customer service
55103,aktivitas hotel bintang kelompok cakup giat sedia akomodasi bas hari minggu tinggal jangka waktu singkat penuh tentu hotel bintang bangun kelompok cakup sedia akomodasi lengkap perabot ruang tamu suite layan tambah sedia bersih rapi tidur hari layan makan minum layan binatu fasilitas konferensi konvensi aktivitas kelompok umum tanda sedia layan langgan customer service
55104,aktivitas hotel bintang kelompok cakup giat sedia akomodasi bas hari minggu tinggal jangka waktu singkat penuh tentu hotel bintang bangun kelompok cakup sedia akomodasi lengkap perabot ruang tamu suite layan tambah sedia bersih rapi tidur hari layan makan minum layan binatu fasilitas konferensi konvensi aktivitas kelompok umum tanda sedia layan langgan customer service
55105,aktivitas hotel bintang kelompok cakup giat sedia akomodasi bas hari minggu tinggal jangka waktu singkat penuh tentu hotel bintang bangun kelompok cakup sedia akomodasi lengkap perabot ruang tamu suite layan tambah sedia bersih rapi tidur hari layan makan minum layan binatu fasilitas konferensi konvensi aktivitas kelompok umum tanda sedia layan langgan customer service
55106,aktivitas hotel nonbintang kelompok cakup giat sedia akomodasi bas hari minggu kelola komersial bangun penuh tentu hotel nonbintang
55201,aktivitas rumah tinggal sewa homestay kelompok cakup sedia akomodasi jangka pendek umum bayar hari minggu orang bangun rumah tinggal huni milik manfaat sewa sempat wisatawan interaksi hidup hari milik rumah tinggal
55202,aktivitas hostel remaja youth hostel kelompok cakup sedia akomodasi jangka pendek ruang kamar malam bersamasama sharing room rangka giat pariwisata tuju rekreasi luas tahu alam jalan kelompok cakup aktivitas inap remaja aktivitas pondok pemuda
55203,aktivitas vila kelompok cakup sedia akomodasi jangka pendek umum rumah rumah pribadi sewa wisatawan fasilitas kelola milik
55204,aktivitas apartemen hotel kelompok cakup sedia akomodasi jangka pendek umum kelola fungsi apartemen hotel tinggal hitung bayar sesuai tentu apartemen hotel kondominium hotel apartel kondotel
55209,aktivitas sedia akomodasi jangka pendek kelompok cakup sedia akomodasi jangka pendek kelompok sd kelompok cakup akomodasi bungalow pondok cottage layan bersih hari loji gunung hostel unit tidur sarap pondok gunung hotel kapsul rumah pohon kabin glamping kelompok cakup layan akomodasi hotel hari minggu aktivitas jasa intermediasi akomodasi
55300,aktivitas sedia bumi kemah singgah karavan taman karavan kelompok cakup giat sedia inap alam buka tenda karavan kereta gandeng bawa fungsi tinggal wisatawan kelompok cakup sedia akomodasi jangka pendek bumi kemah kemah rekreasi kemah pancing buru sedia area fasilitas singgah karavan subgolongan cakup sedia akomodasi lindung fasilitas plain bivouac subgolongan cakup aktivitas jasa intermediasi akomodasi
55400,aktivitas jasa intermediasi akomodasi kelompok cakup intermediasi jenis akomodasi temu klien sedia layan balas jasa komisi giat intermediasi platform digital saluranl nondigital telepon pos dll balas jasa komisi terima klien sedia akomodasi dapat giat intermediasi cakup sumber dapat dapat jual ruang iklan kelompok cakup jasa tukar time share jasa mesan akomodasi kelompok cakup giat kombinasi akomodasi libur makan agen jalan operator tur
55901,aktivitas jasa manajemen akomodasi kelompok cakup beri jasa manajemen akomodasi tiga tanggung kerja bisnis operasional libat operasional hari ambil putus manajerial tindak nama milik properti terima imbal upah manajemen management fee kelompok cakup milik operasi hotel akomodasi jenis sedia jasa konsultansi manajemen umum kelola operasional
55909,sedia akomodasi ytdl kelompok cakup sedia akomodasi jangka waktu makan kamar asrama ajar kerja musim individu kelompok cakup akomodasi asrama kerja rumah kos akomodasi ajar sedia tahun operasi gerbong tidur kereta api operasi usaha kereta api communal living co living kelompok cakup operasi gerbong tidur kereta api giat integrasi usaha kereta api operasi kapal pesiar aktivitas jasa intermediasi akomodasi jenis akomodasi jangka waktu tahun aktivitas kombinasi aktivitas akomodasi travel makan agen jalan operator wisata
56101,aktivitas sedia makan bangun kelompok cakup aktivitas sedia layan makan langgan tempat bangun permanen bongkar pasang berpindahpindah pindah sedia layan meja proses masak sesuai pesan langgan ambil ambil etalase makan sedia prasmanan konsumsi bawa pulang antar rumah kelompok cakup operasi restoran rumah makan kantin kafetaria restoran cepat saji restoran take away kelompok cakup operasi restoran alat transportasi kereta api kapal pesiar pesawat fasilitas transportasi bandara stasiun restoran unit pisah sedia layan transportasi operasi restoran hotel restoran unit pisah hotel operasi restoran take away supermarket operasi unit pisah supermarket operasi restoran adiboga operasi gerai ice cream yoghurt
56102,aktivitas sedia makan bangun kelompok cakup aktivitas sedia layan makan langgan tempat bangun permanen milik mampu pindah pindah bongkar pasang jual keliling kendara motor warung tenda jual makan keliling gerobak dorong food truck stan makan
56210,aktivitas jasa boga acara event catering kelompok cakup aktivitas siap sedia makan dasar kontrak janji langgan lokasi tentu langgan acara kelompok cakup jasa sedia makan konsumsi selenggara pesan pesan acara kantor raya pesta seminar rapat jenis makan saji antar pesta seminar rapat jenis pramusaji layan tamu tamu serta seminar rapat pesta seminar giat acara kelompok cakup buat jenis makan tahan jual dagang ecer jenis makan tahan
56290,aktivitas sedia jasa boga kelompok cakup giat sedia jasa sedia makan dasar kontrak janji langgan periode waktu jasa katering dasar janji fasilitas olahraga jenis makan siap klien unit pusat kelompok cakup giat kontraktor jasa makan usaha transportasi jasa katering layan sedia makan jangka bor minyak lokasi tambang rumah sakit jasa angkut jasa katering dasar janji fasilitas olahraga fasilitas jenis giat kantin kafetaria pabrik kantor rumah sakit sekolah dasar konsesi jasa katering layan rumah tangga jasa sedia makan gizi salur kelompok sasar jasa kontraktor sedia makan restoran cloud kitchen kelompok cakup buat jenis makan tahan jual dagang ecer jenis makan tahan
56301,aktivitas bar kelompok cakup aktivitas utama hidang minum minum alkohol minum keras bir wine wiski minum nonalkohol kelompok cakup beach club utama sedia minum aktivitas bar alat transportasi kereta api kapal unit pisah
56302,aktivitas kelab malam diskotek utama sedia minum kelompok cakup sedia jasa layan minum giat utama serta sedia fasilitas tari iring musik hidup atraksi tunjuk lampu layan tambah pramuria
56303,aktivitas rumah minum kafe kelompok cakup sedia utama minum panas dingin konsumsi usaha tempat bangun permanen lengkap alat lengkap proses buat simpan
56304,aktivitas kedai minum kelompok cakup sedia jasa layan minum utama saji minum konsumsi proses buat pindah pindah bongkar pasang tenda kedai kopi kedai jus
56305,aktivitas rumah kedai obat bahan alam kelompok cakup jenis giat tempat bangun permanen jual saji minum jamu obat bahan alam umum usaha lengkap alat lengkap proses buat simpan kelompok cakup sedia jasa layan minum saji minum jamu konsumsi proses buat pindah pindah bongkar pasang tenda kedai jamu
56306,aktivitas sedia minum keliling kelompok cakup sedia jasa layan minum saji minum konsumsi dahulu proses buat jual keliling sedia minum es doger sedia minum es cincau sedia jamu gendong
56400,aktivitas jasa intermediasi sedia makan minum kelompok cakup aktivitas sedia jasa intermediasi makan minum temu klien jasa sedia makan minum dasar balas jasa komisi sedia jasa antara sedia makan minum aktivitas intermediasi platform digital salur nondigital tatap muka telepon pos dll balas jasa komisi terima klien sedia makan minum dapat aktivitas intermediasi dapat sumber pasu dapat iklan kelompok cakup jasa reservasi restoran kelompok cakup operasi platform daring izin mes layan kirim makan subgolonogan
58110,terbit buku kelompok cakup aktivitas terbit buku brosur publikasi jenis terbit kamus ensiklopedia terbit atlas peta grafik terbit buku elektronik book buku bentuk audio terbit buku komik novel grafis bentuk terbit buku bentuk cetak elektronik digital analog bentuk kelompok kelompok cakup buat bola dunia globe terbit material iklan terbit musik buku lembar musik buku partitur terbit sebar distribusi siar podcast jasa distribusi streaming audio on demand dasar minta tiga giat tulis independen
58120,terbit surat kabar kelompok cakup aktivitas terbit surat kabar surat kabar iklan advertising newspaper bentuk terbit surat kabar bentuk cetak elektronik digital analog bentuk kelompok kelompok cakup aktivitas produksi program berita televisi video aktivitas kantor berita aktivitas jurnalis foto independen aktivitas jurnalis independen
58130,terbit jurnal terbit kala kelompok cakup aktivitas terbit jurnal terbit kala aktivitas terbit jadwal siar radio televisi bentuk terbit jurnal terbit kala bentuk cetak elektronik digital analog bentuk kelompok kelompok cakup aktivitas jurnalis independen aktivitas jurnalis foto independen aktivitas produksi program berita televisi video
58190,aktivitas terbit kelompok cakup aktivitas terbit bentuk cetak elektronik digital analog bentuk rektor mailing list daftar alamat buku telepon kompilasi yurisprudensi kompendium farmasi jenis katalog foto ukir kartu pos kalender formulir poster reproduksi karya seni selebaran leaflet jilid material iklan statistik informasi kumpul data dataset basis data layan pemrosesan data kait kelompok cakup dagang ecer perangkat lunak software media fisik aktivitas terbit surat kabar iklan aktivitas produksi film video program televisi aktivitas terbit perangkat lunak aktivitas situs jejaring sosial blog wiki situs main daring gim video aktivitas jasa hosting aplikasi aktivitas portal cari web kompilasi informasi rektor dasar biaya kontrak
58211,terbit perangkat lunak video gim jaring game online kelompok cakup aktivitas terbit perangkat lunak video gim jaring game online operasi platform sistem operasi perangkat kelompok cakup aktivitas sedia video gim daring game online terbit fitur beli main in game beli aplikasi in app jenis guna langgan langgan aktivitas jasa intermediasi terbit perangkat lunak video gim jaring game online
58219,terbit perangkat lunak video gim kelompok cakup aktivitas terbit perangkat lunak video gim operasi platform sistem operasi perangkat aktivitas jasa intermediasi terbit perangkat lunak video gim video gim bas jaring game offline
58290,terbit perangkat lunak software kelompok cakup aktivitas terbit perangkat lunak pakai dasar pesan terbit sistem operasi terbit aplikasi bisnis aplikasi perangkat lunak teknologi catat distribusi distributed ledger technology dlt perangkat lunak teknologi uang financial technologies terbit perangkat lunak aman siber cybersecurity software terbit perangkat lunak model modelling software desain multimedia terbit lokapasar marketplace unduh perangkat lunak software downloads terbit perangkat lunak bas internet of things iot terbit perangkat lunak bas cerdas buat artificial intelligence ai jasa intermediasi terbit perangkat lunak video gim kelompok cakup aktivitas buat produksi perangkat lunak terbit
59111,aktivitas produksi film video program televisi perintah kelompok cakup aktivitas buat produksi gambar gerak film video karya audiovisual animasi animasi stopmotion gabung teknik animasi program televisi iklan gerak televisi program berita televisi vlog video blogging siar video podcast video kelola perintah dasar balas jasa kelompok cakup aktivitas buat konten media olahraga bentuk film video program televisi kelola perintah aktivitas buat film tayang televisi jasa kirim film agen buku film kelola perintah kelompok cakup aktivitas ganda film reproduksi rekam audio video cd dvd media fisik salin master aktivitas animasi pascaproduksi
59112,aktivitas produksi film video program televisi swasta kelompok cakup aktivitas buat produksi gambar gerak film video karya audiovisual animasi animasi stopmotion gabung teknik animasi program televisi iklan gerak televisi program berita televisi vlog video blogging siar video video podcast kelola swasta dasar balas jasa kelompok cakup aktivitas buat konten media olahraga bentuk film video program televisi kelola swasta aktivitas buat film tayang televisi jasa kirim film agen buku film kelola swasta kelompok cakup aktivitas ganda film reproduksi rekam audio video cd dvd media fisik salin master aktivitas animasi pascaproduksi
59121,aktivitas pascaproduksi film video program televisi perintah kelompok cakup aktivitas pascaproduksi film video karya audiovisual program televisi editing cutting dubbing titling credit film closed captioning animasi special effects transfer film tape konversi format video streaming giat studio film studio film animasi kembang pemrosesan film reproduksi film distribusi bioskop giat dokumentasi rekam stock footage film gambar gerak kelola perintah dasar balas jasa kelompok cakup aktivitas pascaproduksi film video program televisi muat konten media olahraga kelola perintah aktivitas sensor film video program televisi badan usaha laku usaha kelola perintah proses pascaproduksi
59122,aktivitas pascaproduksi film video program televisi swasta kelompok cakup aktivitas pascaproduksi film video karya audiovisual program televisi editing cutting dubbing titling credit film closed captioning animasi special effects transfer film tape konversi format video streaming giat studio film studio film animasi kembang pemrosesan film reproduksi film distribusi bioskop giat dokumentasi rekam stock footage film gambar gerak kelola swasta dasar balas jasa kelompok cakup aktivitas pascaproduksi film video program televisi muat konten media olahraga kelola swasta aktivitas sensor film video program televisi badan usaha laku usaha kelola swasta proses pascaproduksi
59131,aktivitas distribusi film video program televisi perintah kelompok cakup aktivitas distribusi film video karya audiovisual produksi jenis bioskop gambar gerak film layar lebar jaring stasiun televisi selenggara pamer exhibitor kelola perintah dasar balas jasa kelompok cakup aktivitas distribusi film video program televisi muat konten media olahraga kelola perintah aktivitas oleh hak distribusi film video karya audiovisual produk jenis kelola perintah
59132,aktivitas distribusi film video program televisi swasta kelompok cakup aktivitas distribusi film video karya audiovisual produksi jenis bioskop gambar gerak film layar lebar jaring stasiun televisi selenggara pamer exhibitor kelola swasta dasar balas jasa kelompok cakup aktivitas distribusi film video program televisi muat konten media olahraga kelola swasta aktivitas oleh hak distribusi gambar gerak film video karya audiovisual produksi jenis kelola swasta
59140,aktivitas putar film kelompok cakup aktivitas putar film karya audiovisual bioskop ruang buka putar film aktivitas putar film acara festival film kelola perintah swasta
59201,aktivitas rekam suara kelompok cakup aktivitas buat master rekam suara asli master recording jasa rekam suara buat program radio rekam non live siar audio audio podcast audio perlu film televisi buku media konversi rekam suara format streaming audio kelompok cakup aktivitas distribusi gambar gerak film video karya audiovisual produk jenis aktivitas terbit perangkat lunak
59202,aktivitas terbit musik buku musik kelompok cakup aktivitas terbit musik liput oleh daftar hak cipta gubah musik promosi beri izin guna gubah musik rekam radio televisi film tunjuk media cetak siar podcast media terbit distribusi rekam suara dagang ecer masyarakat platform streaming unduh digital kelompok cakup aktivitas terbit buku musik buku lembar musik buku partitur
60101,aktivitas siar radio analog kelompok cakup aktivitas selenggara jasa siar radio sinyal analog studio siar radio fasilitas transmisi audio publik afiliasi langgan teresterial kabel satelit kelompok cakup aktivitas jasa siar radio sinyal digital aktivitas jasa distribusi streaming audio minta audio on demand aktivitas produksi konten radio rekam audio nonlive
60102,aktivitas siar radio digital kelompok cakup aktivitas selenggara jasa siar radio sinyal digital studio siar radio fasilitas transmisi audio publik afiliasi langgan teresterial kabel satelit kelompok cakup jasa siar radio internet linear minta guna kelompok cakup aktivitas jasa siar radio sinyal analog aktivitas jasa distribusi streaming audio minta audio on demand aktivitas produksi konten radio rekam audio nonlive
60103,aktivitas distribusi streaming audio minta kelompok cakup aktivitas selenggara jasa distribusi streaming audio minta audio on demand jasa streaming musik audio podcast siar audio audio book buku audio jasa distribusi unduh konten audio digital konten milik tiga konten orisinal produksi jasa distribusi konten audio digital bas langgan subscription bas iklan kelompok cakup aktivitas jasa siar radio sinyal analog aktivitas jasa siar radio sinyal digital aktivitas produksi konten radio rekam audio nonlive
60201,aktivitas siar pemrograman televisi analog kelompok cakup aktivitas selenggara jasa siar pemrograman televisi sinyal analog studio siar televisi fasilitas transmisi video publik afiliasi langgan teresterial kabel satelit kelompok cakup aktivitas jasa siar pemrograman televisi sinyal digital aktivitas jasa distribusi streaming video minta video on demand aktivitas produksi konten video rekam video nonlive
60202,aktivitas pemrograman siar televisi digital kelompok cakup aktivitas selenggara jasa siar pemrograman televisi sinyal digital studio siar televisi fasilitas transmisi video publik afiliasi langgan teresterial kabel satelit kelompok cakup aktivitas siar tunjuk teater kelompok cakup aktivitas jasa siar pemrograman televisi sinyal analog aktivitas jasa distribusi streaming video minta video on demand aktivitas produksi konten video rekam video nonlive
60203,aktivitas distribusi streaming video minta kelompok cakup aktivitas selenggara jasa distribusi streaming video minta video on demand jasa pemrograman salur video dasar minta video on demand channel jasa distribusi video on demand bas langgan subscription bas iklan jasa unduh konten video digital konten milik tiga konten orisinal produksi jasa streaming video gim tonton view only main kelompok cakup aktivitas jasa siar pemrograman televisi sinyal analog aktivitas jasa siar pemrograman televisi sinyal digital aktivitas produksi konten video rekam video nonlive
60311,aktivitas kantor berita perintah kelompok cakup aktivitas cari kumpul olah penyebarluasan berita perintah media cetak elektronik terbit siar tuju sampai masyarakat informasi
60312,aktivitas kantor berita swasta kelompok cakup aktivitas cari kumpul olah penyebarluasan berita swasta media cetak elektronik terbit siar tuju sampai masyarakat informasi
60390,aktivitas situs jejaring sosial distribusi konten kelompok cakup aktivitas situs jejaring sosial platform distribusi bagi konten informasi situs blog wiki situs video gim game online sedia buku elektronik book unduh kait giat terbit kelompok cakup aktivitas jasa intermediasi dagang barang digital video gim kait terbit jual voucher kredit item gim akses premium platform distribusi marketplace digital kelompok cakup aktivitas terbit buku elektronik book aktivitas kantor berita aktivitas buat vlog video blogging aktivitas aktor independen influencer vlog aktivitas blogger independen aktivitas terbit video gim perangkat lunak aktivitas situs siar alir streaming video gim tonton aktivitas sedia infrastruktur komputasi layan hosting aktivitas portal cari web aktivitas situs judi online aktivitas jasa intermediasi dagang ecer aktivitas jasa intermediasi transportasi tumpang aktivitas jasa intermediasi akomodasi aktivitas pustaka arsip
61101,aktivitas telekomunikasi kabel kelompok cakup aktivitas operasi pelihara sedia jaring telekomunikasi infrastruktur bas kabel kabel darat laut transmisi suara data teks audio video sedia jaring akses distribusi kabel langgan rumah huni kantor sedia jaring telekomunikasi hubung antarwilayah antarpulau antarnegara kabel darat sistem komunikasi kabel laut antargedung antarsentral telekomunikasi antarmenara seluler antarpusat data antarjaringan inti core network titik akses langgan rumah huni kantor sewa kapasitas jaring kabel selenggara jaring telekomunikasi selenggara jasa telekomunikasi kelompok cakup aktivitas instalasi kabel jaring operasi fasilitas
61102,aktivitas telekomunikasi nirkabel kelompok cakup aktivitas operasi pelihara sedia jaring telekomunikasi infrastruktur telekomunikasi manfaat gelombang elektromagnetik transmisi suara data teks audio video nirkabel muka bumi sedia infrastruktur jaring telekomunikasi layan koneksi fixed broadband broadband wireless access sistem komunikasi microwave link layan gerak seluler sistem komunikasi bas radio radio trunking sewa kapasitas jaring nirkabel selenggara jaring telekomunikasi selenggara jasa telekomunikasi
61103,aktivitas telekomunikasi satelit kelompok cakup aktivitas operasi pelihara sedia jaring telekomunikasi infrastruktur telekomunikasi bas satelit konektivitas umum sedia teknologi bas satelit satelit geostasioner satelit orbit tengah rendah stasiun bumi pusat kendali satelit sentral gerbang jaring hubung sedia konektivitas jaring network services infrastruktur satelit layan komunikasi titik backhaul seluler vsat very small aperture terminal layan gerak khusus aplikasi sewa kapasitas jaring satelit selenggara jaring telekomunikasi selenggara jasa telekomunikasi
61104,aktivitas jasa akses internet internet service provider kelompok cakup aktivitas selenggara jasa akses internet operator isp milik operasi infrastruktur kabel nirkabel satelit guna end user dalam sedia akses internet jaring telekomunikasi sedia akses internet sambung dedicated connection sedia akses internet ruang publik hotspot sedia akses internet angkut transportasi on board connectivity akses internet terbang inflight connectivity
61105,aktivitas jasa sistem komunikasi data kelompok cakup aktivitas selenggara jasa telekomunikasi sedia jasa komunikasi data bas protokol internet protokol internet jaring telekomunikasi satelit asing oleh hak labuh landing right penuh butuh jamin sambung kualitas aman kelompok aktivitas sedia jenis komunikasi data jasa sistem komunikasi data komunikasi point to point komunikasi remote host komunikasi server to client komunikasi machine tomachine komunikasi internet of things iot aktivitas sedia jasa sistem komunikasi data dukung penginderaan jarak ukur jarak kontrol jarak layan kantor jarak
61106,aktivitias jasa televisi protokol internet iptv kelompok cakup aktivitas selenggara jasa telekomunikasi sedia layan konvergensi konten radio televisi video audio teks grafik data kirim jaring bas protokol internet ip jamin kualitas layan quality of service aman andal mampu interaktivitas arah sedia langgan
61107,aktivitas jasa gerbang akses internet network access point kelompok cakup aktivitas selenggara jasa telekomunikasi sedia layan salur trafik internet routing selenggara jasa telekomunikasi hubung jaring internet internasional ip transit hubung selenggara jasa gerbang akses internet nap titik sebar akses internet negeri internet exchange simpan caching atur salur distribusi konten internet
61108,aktivitas jasa telepon dasar kelompok cakup aktivitas selenggara jasa telekomunikasi sedia layan telepon dasar langgan end user teknologi circuit switched teknologi jaring jaring gerak satelit layan cakup komunikasi suara voice dasar sedia langgan
61201,aktivitas jual jasa telekomunikasi kelompok cakup aktivitas jual jasa telekomunikasi oleh selenggara jasa telekomunikasi aktivitas jual jasa akses internet jaring langgan sedia layan internet isp milik operasi isp akses internet dial up aktivitas kelompok laksana selenggara wajib jamin langsung layan laksana jual merek dagang selenggara merek penuh standar kualitas layan tetap dapat buku dapat selenggara tagih billing nama selenggara jasa telekomunikasi layan bas protokol internet laksana jual wajib alamat ip publik nomor sistem otonom autonomous system number milik selenggara jasa telekomunikasi kelompok cakup aktivitas selenggara jasa akses internet operator telekomunikasi milik operasi infrastruktur jaring
