kode,keterangan_bersih
66117,aktivitas regulator mandiri kelompok cakup giat regulator mandiri buat atur awas selenggara transaksi pasar uang aman atur sesuai bijak pasar uang anggota
66119,administrasi pasar uang pasar jangka komoditas pasar jenis ytdl kelompok cakup giat administrasi pasar uang pasar jangka komoditas pasar jenis belum cakup tempat
66121,pialang efek unit karbon kelompok cakup giat pihak laku transaksi efek pihak atau nasabah masuk aktivitas antara dagang efek khusus diri suatu wilayah tentu kelompok tidak cakup dagang instrumen uang atas nama sendiri unit karbon pialang unit karbon
66122,pialang dagang komoditas jangka kelompok cakup giat jual beli komoditas dasar kontrak jangka kontrak derivatif syariah atau kontrak derivatif lain atas amanat nasabah tarik jumlah uang atau surat harga tentu margin jamin transaksi sebut masuk pihak jalan fungsi wakil pialang jangka buka kantor cabang pialang jangka salur amanat luar negeri serta sistem dagang alternatif
66123,pialang aset uang digital kelompok cakup giat fasilitas dagang aset uang representasi digital kripto giat transaksi bursa aset uang digital atas nama pihak atau nasabah
66124,pialang pasar uang pasar valuta asing kelompok cakup giat pihak tindak antara nasabah transaksi pasar uang pasar valuta asing
66125,aktivitas tukar valuta asing money changer kelompok cakup giat jual beli uang kertas asing beli cek lawat
66126,tawar efek lalu layan urun dana bas teknologi informasi securities crowdfunding kelompok cakup giat sedia kelola operasi tawar efek terbit cara langsung modal lalu jaring sistem elektronik sifat buka
66127,pialang unit karbon kelompok cakup giat antara pihak laku transaksi unit karbon pihak atau nasabah kelompok tidak cakup dagang unit karbon atas nama sendiri pialang efek unit karbon transaksi pasar uang atas nama sendiri giat dagang unit karbon pialang efek kontrak komoditas lain kelompok cakup giat pialang efek kontrak komoditas aktivitas transaksi pasar uang atas nama orang tindak pialang belum cakup tempat seperti transaksi dagang bulion atas nama pihak pialang kelompok tidak cakup aktivitas dagang pasar uang atas nama sendiri
66131,kliring setelmen transaksi pasar uang kelompok cakup giat kliring setelmen transaksi pasar uang masuk kliring setelmen transaksi efek kontrak komoditas transaksi pasar uang valuta asing aset uang digital transaksi pasar uang lain
66132,aktivitas simpan aset uang kontrak komoditas jangka kelompok cakup giat jasa titip aset uang transaksi pasar uang efek harta kait portofolio investasi kolektif kontrak komoditas jangka aset uang bulion aset uang digital
66133,aktivitas administrasi milik efek kelompok cakup giat catat milik efek bagi hak kait efek atau terbit efek dasar kontrak emiten
66141,sedia jasa bayar kelompok cakup giat sedia jasa bayar guna akhir jasa layan sistem bayar sisi depan cakup aktivitas lain penatausahaan sumber dana bayar masuk terbit instrumen akun bayar terus perintah transfer dana masuk layan remitansi terus data transaksi bayar masuk akuisisi acquiring selenggara gerbang bayar payment gateway
66142,selenggara infrastruktur sistem bayar kelompok cakup giat selenggara infrastruktur sistem bayar kait kliring setelmen transaksi pindah dana rangka transaksi bayar kelompok juga cakup selenggara fungsi prinsipal alih switching rangka transaksi bayar giat kait selenggara infrastruktur sistem bayar penatausahaan identitas pihak libat selesai transaksi bayar selenggara tunjang sistem bayar kelompok cakup giat selenggara giat dukung laksana sedia jasa bayar atau infrastruktur sistem bayar laku pemrosesan transaksi bayar contoh cetak kartu personal bayar sedia pusat data atau pusat pulih bencana sedia terminal sedia fitur aman instrumen bayar atau transaksi bayar sedia teknologi dukung transaksi nirkontak contactless sedia terus routing data dukung pemrosesan transaksi bayar
66144,aktivitas jasa olah uang rupiah kelompok cakup giat distribusi uang rupiah simpan uang rupiah khazanah pemrosesan uang rupiah atau isi ambil atau pantau cukup uang rupiah automated teller machine atm cash deposit machine cdm cash recycling machine crm atau mesin transaksi uang rupiah tunai kelompok juga cakup giat laku kerja sama giat bawa uang kertas asing dalam ke luar daerah pabean indonesia laku sedia pelihara automated teller machine atm cash deposit machine cdm cash recycling machine crm atau mesin transaksi uang rupiah tunai
66149,selenggara transaksi uang kelola uang rupiah lain pasar uang kelompok cakup selenggara transaksi uang kelola uang rupiah lain transaksi pasar uang belum cakup tempat misal aktivitas kliring setelmen transaksi uang untuk sistem bayar pindah dana
66151,aktivitas advisori investasi kelompok cakup giat advisori investasi laku orang atau usaha beri nasihat pihak kena jual beli efek terima imbal jasa
66152,aktivitas advisori dagang jangka komoditas kelompok cakup giat advisori dagang komoditas jangka beri nasihat pihak kena jual beli komoditas dasar kontrak jangka kontrak derivatif syariah atau kontrak derivatif lain terima imbal masuk untuk pihak jalan fungsi wakil nasihat jangka
66153,aktivitas advisori syariah pasar modal kelompok cakup giat orang orang milik tahu alam bidang syariah badan usaha urus pegawai milik tahu alam bidang syariah beri nasihat awas laksana terap prinsip syariah pasar modal giat usaha usaha atau beri nyata sesuai syariah atas produk atau jasa syariah pasar modal
66159,aktivitas advisori pasar uang lain kelompok cakup giat tunjang uang lain tidak klasifikasi tempat seperti konsultan uang mortgage advisers and brokers konsultan hipotek konsultan investasi lain misal jasa robo advisor
66161,jasa intermediasi pinjam pinjam uang bas teknologi informasi konvensional kelompok cakup giat jasa intermediasi pinjam pinjam uang bas teknologi informasi liput sedia kelola operasi layan jasa uang temu beri pinjam terima pinjam rangka laku janji pinjam pinjam konvensional
66162,jasa intermediasi pinjam pinjam uang bas teknologi informasi syariah kelompok cakup giat jasa intermediasi pinjam pinjam uang liput sedia kelola operasi layan jasa uang temu beri pinjam terima pinjam dasar prinsip syariah
66191,aktivitas dana transaksi efek kelompok cakup giat sedia fasilitas pinjam upa dana atau efek pialang dukung transaksi efek misal transaksi marjin short selling repo
66192,titip kelola dasar janji trust kelompok cakup giat titip kelola dasar janji trust penting terima manfaat beneficiary atas dasar balas jasa kontrak
66193,peringkat efek kelompok cakup giat peringkat efek sifat utang sukuk efek agun aset efek peringkat pihak entitas company rating masuk reksa dana dana investasi real estat bentuk kontrak investasi kolektif peringkat laku beri informasi investor tahu mampu suatu pihak penuh wajib bayar penuh tepat waktu nyata suatu sistem peringkat yang telah tentu
66194,nilai harga efek kelompok cakup giat nilai harga efek rangka tetap harga pasar wajar
66195,selenggara dana lindung modal kelompok cakup giat selenggara kelola kumpul dana lindung modal bentuk lindung modal investor hilang aset modal investor
66196,jamin emisi efek underwriter kelompok cakup giat jamin emisi efek giat kait aksi korporasi usaha yang akan telah laku tawar umum beri nasihat rangka terbit efek gabung lebur pengambilalihan atau restrukturisasi
66197,aktivitas dukung pasar uang pasar valuta asing kelompok cakup giat intermediasi rangka terbit dagang instrumen laksana transaksi ada pasar uang pasar valuta asing lalu bursa
66198,peringkat usaha mikro kecil tengah koperasi kelompok cakup giat beri jasa peringkat usaha mikro kecil tengah koperasi
66199,aktivitas tunjang jasa uang lain ytdl asuransi dana pensiun kelompok cakup usaha giat tunjang uang lain tidak klasifikasi tempat seperti aktivitas fidusiarus atas dasar balas jasa kontrak contoh wali amanat aktivitas agen mitra rangka pasar efek aktivitas agen mitra rangka jual efek reksa dana tokenisasi aset uang digital masuk security token offerings initial coin offerings validasi tambang aset uang digital misal aset kripto anggap aset uang aktivitas kantor terima pajak aktivitas laku pandai aktivitas kait kumpul nyaring informasi layan uang atas dasar balas jasa kontrak
66211,aktivitas nilai risiko asuransi kelompok cakup usaha nilai risiko beri dapat ahli objek tanggung akan asuransi giat nilai risiko asuransi risk surveyor laku tutup asuransi
66212,aktivitas nilai rugi asuransi kelompok cakup giat usaha nilai klaim atau jasa konsultasi atas objek asuransi giat nilai rugi asuransi loss adjuster laku saat jadi klaim
66221,aktivitas agen asuransi kelompok cakup giat tindak atas nama usaha asuransi usaha asuransi syariah dan penuh syarat wakil usaha asuransi usaha asuransi syariah pasar produk asuransi produk asuransi syariah
66222,aktivitas pialang asuransi kelompok cakup giat usaha jasa konsultasi antara tutup asuransi asuransi syariah tangan selesai klaim tindak dan atas nama pegang polis tanggung atau serta
66223,aktivitas pialang reasuransi kelompok cakup giat usaha jasa konsultasi antara tempat reasuransi tempat reasuransi syariah tangan selesai klaim tindak dan atas nama usaha asuransi usaha asuransi syariah usaha jamin usaha jamin syariah usaha reasuransi usaha reasuransi syariah laku tempat reasuransi atau reasuransi syariah
66224,aktivitas agen jamin kelompok cakup giat pasar giat usaha jamin dan atas nama usaha jamin usaha jamin syariah
66225,aktivitas broker jamin kelompok cakup giat beri jasa konsultasi atau antara beri jamin tangan selesai klaim tindak dan atas nama jamin
66226,aktivitas broker jamin ulang kelompok cakup giat beri jasa konsultasi atau antara beri jamin ulang tangan selesai klaim tindak dan atas nama jamin
66291,aktivitas advisori aktuaria kelompok cakup jasa aktuaria giat terap prinsip prinsip matematika tentu hitung mungkin mungkin dasar data statistik susun rancang bagai jenis program asuransi jiwa tentu besar tarif premi
66292,aktivitas awas jasa uang asuransi dana pensiun kelompok cakup giat kait fungsi atur awas periksa sidi giat jasa uang sektor asuransi jamin dana pensiun kelompok tidak cakup aktivitas otoritas awas uang kait jasa uang asuransi dana pensiun
66299,aktivitas tunjang lain asuransi penjamian dana pensiun ytdl kelompok cakup aktivitas lain tidak cakup tempat kait kait erat asuransi jamin dana pensiun antara uang sesuai klaim aktivitas agen asuransi administrasi salvage aktivitas konsultan asuransi dana pensiun kelompok tidak cakup giat selamat kapal terbit aplikasi piranti lunak asuransi
66301,manajemen investasi konvensional pasar uang kelompok cakup giat kelola portofolio efek investasi kolektif portofolio investasi lain penting kelompok nasabah atau nasabah individual konvensional
66302,manajemen investasi syariah pasar uang kelompok cakup giat kelola portofolio efek investasi kolektif portofolio investasi lain penting kelompok nasabah atau nasabah individual dasar prinsip syariah
66303,manajemen investasi dagang jangka komoditas kelompok cakup giat himpun kelola dana individu kelompok individu investasi kontrak jangka masuk untuk pihak jalan fungsi wakil kelola sentra dana jangka
66309,aktivitas manajemen dana lain kelompok cakup giat portofolio manajemen dana atas dasar balas jasa kontrak manajemen reksadana dana investasi dana pensiun belum cakup kelompok
68111,aktivitas kembang bangun lahan huni kelompok cakup beli jual bangun huni bangun apartemen bangun tempat tinggal kembang rumah flat apartemen atau perabot guna lebih permanen tahun kembang lokasi rumah mobil huni tempat tinggal utama kembang proyek bangun huni jual
68112,aktivitas sewa bangun lahan huni milik sendiri sewa kelompok cakup sewa operasi real estat huni milik sendiri sewa
68121,kelola kawasan pariwisata kelompok cakup kelola lahan tata bagi lebih lanjut jadi satu satu simpul lingkung tentu bangun sewa satu satu simpul bangun usaha sarana prasarana wisata perlu laksana awas bangun usaha pariwisata sesuai syarat ada bangun atau sedia tempat perlu administrasi usaha dalam kawasan
68122,kelola kawasan industri kelompok cakup kelola lahan satu hampar jadi kawasan tempat pusat giat industri lengkap sarana prasarana tunjang kembang kelola kelola kawasan
68123,kelola kawasan ekonomi khusus kelompok cakup kelola lahan dapat kawasan ekonomi khusus kek kelola lahan jadi kawasan tempat pusat giat usaha lengkap sarana prasarana tunjang laku kawasan masuk seluruh giat dalam rangka bangun kelola sewa bangun beri jasa layan kawasan laku badan usaha bangun badan usaha kelola para laku usaha
68124,sewa tempat selenggara aktivitas temu jalan insentif konvensi pamer acara khusus kelompok cakup giat sewa tempat fasilitas selenggara giat temu jalan insentif konvensi pamer meetings incentives conventions and exhibitions mice selenggara acara khusus sewa laku periode tentu untuk masa siap selenggara acara masa bongkar tempat maksud cakup convention center exhibition center special venue multi purpose venue
68125,kelola pusat belanja kelompok cakup giat kembang beli jual sewa operasi area tentu giat dagang barang jasa mal plaza rest area pusat jajan serbaada
68126,sewa gudang fasilitas simpan mandiri kelompok cakup giat sewa gudang fasilitas simpan mandiri self storage guna simpan barang masuk sedia sewa loker fitur aman operasi gudang bagai macam barang cakup subgolongan
68127,kelola gedung kantor kelompok cakup kembang sewa operasi gedung kantor ruang kerja sama coworking space ruang kantor
68129,aktivitas real estat bangun lahan nonhunian lain milik sendiri sewa kelompok cakup sewa operasi real estat milik sendiri sewa gedung nonhunian lain masuk pusat data kembang proyek bangun nonhunian lain operasi sendiri kembang proyek bangun nonhunian lain jual sewa pabrik baik serta mesin alat maupun kelompok juga cakup sewa atap bangun nonhunian misal instalasi panel tenaga surya
68210,aktivitas jasa intermediasi real estat kelompok cakup giat giat jasa intermediasi real estat beli jual sewa real estat temu klien jual sedia layan dapat biaya komisi aktivitas jasa intermediasi real estat laku platform digital lalu salur nondigital tatap muka masuk pintu pintu telepon surat biaya komisi terima klien jual real estat sedia layan real estat dapat aktivitas antara dapat cakup sumber dapat seperti dapat jual ruang iklan pihak tiga kelompok cakup sedia aktivitas real estat agen real estat agen real estat independen jasa intermediasi beli jual sewa real estat dasar biaya kontrak kelompok juga cakup layan catat real estat
68291,jasa taksir real estat kelompok cakup giat jasa taksir nilai properti real estat
68292,kelola real estat huni atas dasar balas jasa fee kontrak kelompok cakup kelola real estat huni atas dasar balas jasa fee kontrak misal awas koordinasi operasional pelihara baik huni susun rancang mungut iur huni susun rencana anggar dapat belanja kelola huni susun tegak tata tertib huni
68299,aktivitas real estat atas dasar balas jasa fee kontrak lain ytdl kelompok cakup giat lembaga mungut sewa kelola real estat nonhunian misal kelola properti real estat nonhunian milik sama banyak laku atas dasar balas jasa kontrak giat konsultasi atas dasar balas jasa kontrak hubung beli jual sewa real estat aktivitas sedia real estat atas dasar balas jasa kontrak lain
69101,aktivitas acara kelompok cakup giat acara nasihat hukum lembaga bantu hukum jasa hukum lain hal bantu advis wakil kasus perdata kasus pidana sengketa tata usaha negara selisih tenaga kerja legal audit giat lain masuk giat mediasi hukum giat wali hukum tunjuk sedia awat asuh tempat tinggal kelompok tidak cakup giat badan laksana adil
69102,aktivitas konsultan hukum kelompok cakup giat siap dokumen hukum dokumen badan hukum janji kerjasama dokumen rupa kait bentuk usaha siap akta notaris surat wasiat trust bagai giat lain
69103,aktivitas konsultan kaya intelektual kelompok cakup giat aju urus mohon giat yang kait bidang kaya intelektual liput paten hak cipta merek indikasi geografis desain industri desain tata letak sirkuit padu rahasia dagang lain
69104,aktivitas notaris jabat buat akta tanah kelompok cakup giat notaris giat lain notaris umum notaris hukum sipil giat lain juru sita arbiter periksa liperi masuk kelompok giat kait janji jual beli tanah bangun jabat buat akta tanah
69201,aktivitas akuntansi buku periksa kelompok cakup giat sedia jasa buku akuntansi uang buku akuntansi gaji lain susun analisis lapor uang siap audit lapor uang uji lapor sertifikasi akurat
69202,aktivitas konsultansi pajak kelompok cakup giat sedia jasa konsultansi paja siap kembali pajak dapat usaha orang masuk kelompok sedia jasa konsultansi akuntansi wakil wakil hukum atas nama klien hadap tugas pajak adil pajak
70100,aktivitas kantor pusat kelompok cakup awas kelola unit unit usaha kelompok usaha misal tindak kantor pusat usaha rencana strategi organisasional buat putus atur usaha enterprise laku kontrol operasional kelola operasi hari unit unit hubung giat giat tetap sama lepas dari aktivitas laku unit kelola biaya manufaktur dagang kelompok cakup aktivitas kantor administrasi pusat kantor badan hukum kantor distrik kantor wilayah regional kantor manajemen cabang subgolongan tidak cakup aktivitas usaha induk tidak hubung giat kantor pusat
70201,aktivitas konsultansi manajemen bisnis pariwisata kelompok cakup giat sedia jasa konsultansi pariwisata profesional lain sampai pandang saran atau kaji kait studi layak rencana organisasi arah koordinasi awas lapor anggar atau fungsi manajemen lain bidang pariwisata
70202,aktivitas konsultansi manajemen bisnis industri kelompok cakup giat bantu nasihat bimbing operasional usaha masalah organisasi manajemen usaha industri masuk konsultansi jasa industri rencana strategi organisasi putus kait uang tuju bijak pasar rencana praktik bijak sumber daya manusia rencana jadwal kontrol produksi
70203,aktivitas konsultansi manajemen bisnis dagang kelompok cakup giat sedia konsultansi pasar lain sampai pandang saran atau kaji kait bangun startegi pasar analis strategi pasar bangun kembang merek beri layan tingkat nilai penjulan fungsi manajeman lain bidang pasar
70209,aktivitas konsultasi manajemen bisnis lain kelompok cakup tentu bantu nasihat bimbing operasional usaha masalah organisasi manajemen lain rencana strategi organisasi putus kait uang tuju bijak rencana praktik bijak sumber daya manusia rencana jadwal kontrol produksi sedia jasa usaha dapat cakup bantu nasihat bimbing operasional bagai fungsi manajemen konsultasi manajemen olah agronomist agricultural economis bidang tani jenis rancang metode prosedur akuntansi program akuntansi biaya prosedur awas anggar belanja beri nasihat bantu usaha layan masyarakat rencana organisasi efisiensi awas informasi manajemen konsultasi sehat selamat kerja misal identifikasi dokumentasi risiko lain kelompok juga cakup jasa layan studi investasi infrastruktur jasa konsultansi manajemen aman labuh
71101,aktivitas arsitektural kelompok cakup giat sedia jasa konsultansi arsitek susun studi awal arsitektur jasa desain arsitektural jasa nasihat pradesain arsitektural jasa arsitektural lain jasa nilai awat layak bangun gedung jasa kembang manfaat ruang wilayah kota lingkung bangun lanskap ancang bangun gedung lingkung ancang lestari bangun gedung lingkung ancang tata bangun lingkung susun dokumen rencana teknis awas aspek arsitektur laksana konstruksi bangun gedung lingkung rencana kota tata lahan manajemen proyek manajemen konstruksi damping masyarakat konstruksi ancang objek dasar klasifikasi bangun gedung sesuai international building code assembly temu business bisnis educational didik factory and industrial pabrik bangun industri high hazard bangun risiko tinggi institutional lembaga perintah mercantile dagang residential huni storage gudang utility and miscellanous bangun utilitas lain kelompok tidak cakup jasa inspeksi gedung bangun gudang bangun sipil lain
71102,aktivitas ancang konsultansi teknis pabrik kelompok cakup giat profesional beri konsultansi ancang teknis pabrik kait rencana bangun bongkar pindah pabrik baik mesin alat maupun bagi dari pabrik liput aspek ekonomi sosial budaya lingkung sumber daya alam lain kelompok tidak cakup aktivitas konsultansi ancang enjinering implementasi hukum fisika prinsip enjinering ancang mesin material instrumen struktur proses sistem
71109,aktivitas enjinering konsultansi teknis kait lain kelompok cakup aktivitas konsultansi ancang enjinering implementasi hukum fisika prinsip enjinering ancang mesin material instrumen struktur proses sistem mesin proses industri proyek libat teknik sipil teknik hidrolik teknik lalu lintas jasa nasihat konsultansi rekayasa teknik jasa rekayasa konstruksi bangun gedung huni nonhunian jasa rekayasa kerja teknik sipil sumber daya air jasa rekayasa kerja mekanikal bangun jasa rekayasa bangun fasilitas olahraga jasa konsultansi teknik lingkung jasa konsultansi kait konstruksi kerja sistem kendali lalu lintas jasa rekayasa konstruksi bangkit jaring transmisi gardu induk distribusi tenaga listrik jasa rekayasa proses industrial produksi fasilitas produksi jasa rekayasa proses industrial lain luas realisasi proyek hubung teknik listrik elektro teknik tambang teknik kimia mekanik teknik industri teknik sistem teknik aman proyek manajemen sumber daya air aktivitas manajemen proyek jasa lidi lapang kait konstruksi aktivitas kembang proyek guna kondisi udara air conditioner ac dingin bersih teknik kontrol polusi teknik akustik lain aktivitas survei geofisika geologi geokimia survei seismik gempa bumi masuk jasa buat prospektus jasa interpretasi geologi geofisika sektor konstruksi aktivitas survei geodetik liput giat survei batas tanah survei hidrologi survei ada atas di bawah muka tanah aktivitas informasi spasial kartografi aktivitas meta jasa buat peta kelompok juga cakup jasa rekayasa kerja teknik sipil transportasi jasa fasilitas teknis prasarana sarana umum sektor konstruksi kelompok tidak cakup aktivitas arsitektural ancang konsultansi kait rencana bangun bongkar pindah pabrik uji inspeksi sertifikasi verifikasi validasi teknis desain industri
71201,jasa sertifikasi teknis kelompok cakup aktivitas sertifikasi produk proses jasa sistem liput sertifikasi sistem manajemen mutu sertifikasi sistem manajemen lingkung sertifikasi sistem manajemen aman pangan sertifikasi sistem hazard analysis and critical control point haccp sertifikasi sistem manajemen energi sertifikasi sistem manajemen alat sehat sertifikasi sistem manajemen aman rantai pasok sertifikasi sistem manajemen biorisiko laboratorium sertifikasi sistem manajemen antipenyuapan sertifikasi sistem manajemen layan teknologi informasi sertifikasi sistem manajemen patuh sertifikasi sistem manajemen acara lanjut sertifikasi giat pariwisata sertifikasi ekolabel sertifikasi sistem manajemen aman informasi tidak kait aman informasi aplikasi perangkat lunak jaring kelola aman informasi proses aman informasi sertifikasi sistem manajemen selamat sehat kerja smk sertifikasi sistem organik sertifikasi sistem olah hutan produk lestari sertifikasi legalitas kayu sertifikasi indonesian sustainable palm oil ispo sertifikasi selenggara umrah haji khusus sertifikasi sustainable forest management sertifikasi badan usaha sertifikasi nilai verifikasi independen sertifikasi indogap sertifikasi halal produk sertifikasi pangan organik sertifikasi indonesia forestry certification cooperation sertifikasi industri hijau sertifikasi jasa konstuksi sertifikasi gudang sertifikasi selamat hidrogen sertifikasi kapal sertifikasi produk nuklir sumber radiasi ion alat kait manfaat nuklir batang kendali reaktor bagai lengkap proteksi radiasi sertifikasi industri mutu produk industri industri hijau tingkat komponen negeri industri sertifikasi aktivitas industri kelompok tidak cakup sertifikasi kait penetrasi sistem komputer retas etis ethical hacking aman siber lihat golong pokok aktivitas uji analisis teknis laku sertifikasi aktivitas sertifikasi person aktivitas sertifikasi sistem manajemen organisasi didik
71202,jasa inspeksi teknis kelompok cakup aktivitas periksa fisik visual teknis produk fasilitas jasa proses laku lokasi nilai patuh standar spesifikasi regulasi misal aktivitas inspeksi bidang tani proses periksa tani aktivitas inspeksi bidang ikan nilai iki inspeksi ckib survailen ckib inspeksi cpib inspeksi haccp aktivitas inspeksi bidang sehat inspeksi sarana prasarana sehat aktivitas inspeksi bidang telusur teknis inpeksi telusur teknis ekspor impor dagang antar pulau aktivitas inpeksi infrastruktur minyak gas bumi listrik fasilitas lindung kebecanaan non distructive test bangun komersial lingkung emisi gas buang kualitas udara ambien lingkung kerja lingkung komersial aktivitas inspeksi barang manufaktur makan minum farmasi tekstil produk tekstil proses produksi main anak aktivitas inspeksi aman safety inspection inspeksi visual visual inspection kelompok juga cakup jasa inspeksi periodik jasa inspeksi teknik instalasi instalasi tenaga listrik instalasi panas bumi instalasi teknikal sektor konstruksi jasa inspeksi klasifikasi kapal jasa inspeksi selamat aerodrom jasa inspeksi sarana prasarana sehat kelompok tidak cakup aktivitas survei laut marine survey survei kuantitas survei kualitas ambil sampel produk kapal
71203,jasa verifikasi validasi teknis kelompok cakup aktivitas nilai objektif tuju periksa pasti produk proses sistem penuh syarat teknis fungsi sesuai tuju tetap kelompok juga cakup jasa validasi konfirmasi lalu sedia bukti objektif syarat guna aplikasi maksud masa datang penuh misal validasi projek sektor informasi lingkung gas rumah kaca grk validasi projek nilai ekonomi karbon jasa verifikasi konfirmasi lalu sedia bukti objektif syarat tentu penuh misal verifikasi organisasi sektor informasi lingkung gas rumah kaca grk verifikasi emisi verifikasi proyek sektor informasi lingkung gas rumah kaca verifikasi proyek nilai ekonomi karbon verifikasi lapor emisi verifikasi tingkat komponen negeri tkdn verifikasi bobot manfaat usaha bmp verifikasi sektor uang verifikasi jejak karbon carbon footprint kelompok juga cakup jasa komisioning proses industrial jamin mutu kendali mutu kelompok tidak cakup aktivitas bagai sertifikasi analisis teknis aktivitas bagai inspeksi analisis teknis aktivitas bagai uji analisis teknis
71204,jasa uji teknis kelompok cakup aktivitas ambil contoh tentu karakteristik bahan proses aktivitas kalibrasi metrologi kelompok ukur suhu massa volume tekan gaya torsi alir keras densitas panjang listrik magnet waktu frekuensi akustik getar fotometri radiometri instrumen analitik radiasi ion uji cakup uji fisik mekanik kimia biologi mikrobiologi listrik ketenaganukliran visual ceklis desain model prototipe forensik analisis lain bagai jenis zat bahan material produk bidang industri dagang energi sumber daya mineral konstruksi transportasi telekomunikasi farmasi pangan tani hutan lingkung kualitas air udara tanah indikator lingkung nilai sesuai karakteristik fisik komposisi kerja operasi laboratorium periodik uji kalibrasi kala alat sehat uji karantina hewan tumbuh ikan uji laut uji mesin alat radiasi ion surveymeter kontaminasi meter dosimeter multimeter sinarx aktivitas kalibrasi instrumen industri mesin alat alat ukur industri uji elektronika teknologi lain kelompok juga cakup aktivitas kalibrasi metrologi beri tera laku kece ketes suatu alat ukur alat kalibrasi alat sebut yakin valid kelompok tidak cakup aktivitas kalibrasi metrologi laku raparasi alat ukur alat takar alat timbang alat lengkap metrologi legal alat sebut penuh syarat teknis uji spesimen hewan alas sanitasi tidak kait produksi makan citra diagnostik uji analisis spesimen medis gigi lihat gologanan pokok uji laboratorium medis ambil sampel timbang giat tangan barang uji penetrasi sistem komputer retas etis aman siber lihat golong pokok urut dna teliti umum proses biologis urut dna diagnosis obat sakit tentu
71209,uji analisis teknis lain kelompok cakup aktivitas uji analisis teknis sertifikasi inspeksi verifikasi validasi uji tidak klasifikasi tempat kelompok tidak cakup aktivitas bagai sertifikasi analisis teknis aktivitas bagai inspeksi analisis teknis aktivitas bagai verifikasi validasi analisis teknis aktivitas bagai uji analisis teknis operasional aman tertib laboratorium pisah aktivitas uji uji teknis guna sumber radiasi ion zat radioaktif bangkit radiasi ion selenggara uji profisiensi antarlaboratorium uji sesuai aktivitas uji aktivitas susun kembang standar teknis acu uji analisis teknis
72101,teliti kembang ilmu alam kelompok cakup aktivitas teliti kembang laku atur sistematis kait ilmu alam liput teliti kembang matematika fisika biologi kimia astronomi geologi botani zoologi bagai kelompok juga cakup teliti kembang bidang ilmu hayati teliti kembang bidang ilmu kimia teliti kembang bidang ilmu komputer informasi teliti kembang bidang ilmu bumi lingkung teliti kembang bidang ilmu matematika teliti kembang bidang ilmu fisika
72102,teliti kembang enjinering teknologi kelompok cakup aktivitas teliti kembang laku atur sistematik kait rekayasa enjinering teknologi aktivitas cakup kelompok liput teliti kembang ilmu rekayasa enjinering teknologi antardisipilin ilmu tahu utama ilmu tahu alam rekayasa enjinering kelompok juga cakup teliti kembang bidang enjinering sipil teliti kembang bidang enjinering kimia teliti kembang bidang enjinering listrik teliti kembang bidang enjinering elektronika teliti kembang bidang enjinering lingkung teliti kembang bidang enjinering material teliti kembang bidang enjinering mekanik teliti kembang bidang enjinering medis teliti kembang bidang enjinering tani teliti kembang bidang enjinering instrumentasi teliti kembang bidang enjinering sumber daya metalurgi ekstraktif mekanika butir teliti kembang bidang nanoteknologi teliti kembang bidang teknologi hidrogen teliti kembang bidang teknologi minyak gas bumi teliti kembang bidang teknologi mineral batu bara teliti kembang bidang teknologi ketenagalistrikan teliti kembang bidang enjinering teknologi meteorologi klimatologi geofisika kelompok tidak cakup teliti kembang bidang ilmu komputer informasi teliti kembang bidang bioteknologi teliti kembang bidang teknologi nuklir
72103,teliti kembang ilmu dokter sehat kelompok cakup aktivitas teliti kembang laku atur sistematik kait ilmu dokter medis ilmu hayati sehat ilmu sehat kelompok juga cakup teliti kembang bidang ilmu dokter dasar teliti kembang bidang ilmu dokter klinis teliti kembang bidang ilmu sehat teliti kembang bidang bioteknologi medis teliti kembang bidang ilmu dokter sehat lain terapi seni audiologi kiropraktik terapi musik naturopati terapi okupasi ortoptik fisioterapi podiatri prostetik ortotik patologi wicara obat tradisional integratif kelompok tidak cakup teliti kembang bidang ilmu dokter hewan
72104,teliti kembang bioteknologi kelompok cakup aktivitas teliti kembang laku atur sistematik kait bioteknologi kelompok juga cakup teliti kembang bioteknologi lingkung teliti kembang bioteknologi industri teliti kembang bidang manfaat bioteknologi tidak libat modifikasi genetik kelompok tidak cakup teliti kembang bidang nanoteknologi teliti kembang bidang bioteknologi medis
72105,teliti kembang ilmu tani dokter hewan kelompok cakup aktivitas teliti kembang laku atur sistematik kait ilmu tani terna hutan ikan laut dokter hewan kelompok juga cakup teliti kembang bidang bioteknologi tani teliti kembang bidang ilmu tani ikan hutan teliti kembang bidang ilmu hewan susu terna perah teliti kembang bidang ilmu dokter hewan teliti kembang bidang pupuk teliti kembang bidang kembang tani lanjut kelompok tidak cakup teliti kembang bidang lingkung teliti kembang ketenaganukliran kelompok cakup aktivitas teliti kembang laku atur sistematis kait guna teknologi nuklir
72109,teliti kembang eksperimental ilmu alam enjinering lain kelompok cakup aktivitas teliti kembang laku atur sistematik kait teknologi rekayasa enjinering tidak klasifikasi tempat seperti urut asam deoksiribonukleat dna teliti umum proses biologis penelitan kembang bidang antariksa
